NDMA0710	16	10	41	16	0
NDMA0800	16	10	45	16	0
NDMA0801	16	10	46	16	0
NDMA0810	16	10	44	16	0
NDMA0900	16	10	48	16	0
NDMA0901	16	10	49	16	0
NDMA0910	16	10	47	16	0
NDMA1000	16	10	51	16	0
NDMA1001	16	10	52	16	0
NDMA1010	16	10	50	16	0
NDMA1100	16	10	68	16	0
NDMA1101	16	10	69	16	0
NDMA1110	16	10	67	16	0
NDMA1200	16	10	71	16	0
NDMA1201	16	10	72	16	0
NDMA1210	16	10	70	16	0
NDMA2100	16	12	11	16	0
NDMA2101	16	12	12	16	0
NDMA2102	16	12	17	16	0
NDMA2103	16	12	18	16	0
NDMA2104	16	12	19	16	0
NDMA2110	16	12	15	16	0
NDMA2111	16	12	16	16	0
NDMA2120	16	13	4	16	0
NDMA2121	16	13	8	16	0
NDMA2200	16	12	13	16	0
NDMA2201	16	12	14	16	0
NDMA2202	16	12	22	16	0
NDMA2203	16	12	23	16	0
NDMA2204	16	12	24	16	0
NDMA2210	16	12	20	16	0
NDMA2211	16	12	21	16	0
NDMA2301	16	13	3	16	0
NDMA2401	16	13	6	16	0
NDMA2501	16	13	5	16	0
NDMA2601	16	13	7	16	0
NDMA5100	16	20	10	16	0
NDMA5101	16	20	11	16	0
NDMA5102	16	20	12	16	0
NDMA5103	16	20	13	16	0
NDMA5104	16	20	14	16	0
NDMA5105	16	20	15	16	0
NDMA5106	16	20	16	16	0
NDMA5107	16	20	17	16	0
NDMA5112	16	20	18	16	0
NDMA5113	16	20	19	16	0
NDMA5114	16	20	20	16	0
NDMA5300	16	20	3	16	0
NDMA5301	16	20	4	16	0
NDMA5302	16	20	5	16	0
NDMA5303	16	20	6	16	0
NDMA5304	16	20	7	16	0
NDMA5305	16	20	8	16	0
NDMA5306	16	20	9	16	0
NDMA5500	16	21	3	16	0
NDMA5501	16	21	4	16	0
NDMA5502	16	21	5	16	0
NDMA5503	16	21	6	16	0
NDMA5504	16	21	7	16	0
NDMA5505	16	21	8	16	0
NDMA5506	16	21	9	16	0
NDMA5507	16	21	10	16	0
NDMA5508	16	21	11	16	0
NDMA5509	16	21	12	16	0
NDMA5510	16	21	13	16	0
NDMA5511	16	21	14	16	0
NDMA5520	16	22	3	16	0
NDMA5521	16	22	4	16	0
NDMA5522	16	22	5	16	0
NDMA5523	16	22	6	16	0
NDMA5524	16	22	7	16	0
NDMA5525	16	22	8	16	0
NDMA5526	16	22	9	16	0
NDMA5527	16	22	10	16	0
NDMA5528	16	22	11	16	0
NDMA5529	16	22	12	16	0
NDMA5530	16	22	13	16	0
NDMA5531	16	22	14	16	0
NDMA5540	16	23	3	16	0
NDMA5541	16	23	4	16	0
NDMA5542	16	23	5	16	0
NDMA5543	16	23	6	16	0
NDMA5544	16	23	7	16	0
NDMA5550	16	23	8	16	0
NDMA5551	16	23	9	16	0
NDMA5552	16	23	10	16	0
NDMA5553	16	23	11	16	0
NDMA5554	16	23	12	16	0
NDMA5555	16	23	13	16	0
NDMA5556	16	23	14	16	0
NDMA5557	16	23	15	16	0
NDMA5558	16	23	16	16	0
NDMA5559	16	23	17	16	0
NDMA5560	16	23	18	16	0
NDMA5561	16	23	19	16	0
NDMA5562	16	23	20	16	0
NDMA5563	16	23	21	16	0
NDMA5564	16	23	22	16	0
NDMA5565	16	23	23	16	0
NDMA5566	16	23	24	16	0
NDMA5567	16	23	25	16	0
NDMA5568	16	23	26	16	0
NDMA5569	16	23	27	16	0
NDMA5570	16	23	28	16	0
NDMA5571	16	23	29	16	0
NDMA5572	16	23	30	16	0
NDMA5573	16	23	31	16	0
NDMA5574	16	23	32	16	0
NDMA5575	16	23	33	16	0
NDMA5576	16	23	34	16	0
NDMA5577	16	23	35	16	0
NDMA5578	16	23	36	16	0
NDMA5579	16	23	37	16	0
NDMA5580	16	23	38	16	0
NDMA5581	16	23	39	16	0
NDMA5700	16	24	3	16	0
NDMA5701	16	24	4	16	0
NDMA5702	16	24	5	16	0
NDMA5703	16	24	6	16	0
NDMA5704	16	24	7	16	0
NDMA5705	16	24	8	16	0
NDMA5706	16	24	9	16	0
NDMA5707	16	24	10	16	0
NDMA5708	16	24	11	16	0
NDMA5709	16	24	12	16	0
NDMA5710	16	24	13	16	0
NDMA5711	16	24	14	16	0
NDMA5712	16	24	15	16	0
NDMA5713	16	24	16	16	0
NDMA5714	16	24	17	16	0
NDMA5715	16	24	18	16	0
NDMA5716	16	24	19	16	0
NDMA5717	16	24	20	16	0
NDMA5718	16	24	21	16	0
NDMA5719	16	24	22	16	0
NDMA5720	16	24	23	16	0
NDMA5725	16	25	3	16	0
NDMA5726	16	25	4	16	0
NDMA5727	16	25	5	16	0
NDMA5728	16	25	6	16	0
NDMA5729	16	25	7	16	0
NDMA5730	16	25	8	16	0
NDMA5731	16	25	9	16	0
NDMA5732	16	25	10	16	0
NDMA5733	16	25	11	16	0
NDMA5734	16	25	12	16	0
NDMA5735	16	25	13	16	0
NDMA5736	16	25	14	16	0
NDMA5737	16	25	15	16	0
NDMA5738	16	25	16	16	0
NDMA5739	16	25	17	16	0
NDMA5740	16	25	18	16	0
NDMA5741	16	25	19	16	0
NDMA5742	16	25	20	16	0
NDMA5743	16	25	21	16	0
NDMA5744	16	25	22	16	0
NDMA5745	16	25	23	16	0
NDMA5750	16	26	3	16	0
NDMA5751	16	26	4	16	0
NDMA5752	16	26	5	16	0
NDMA5753	16	26	6	16	0
NDMA5754	16	26	7	16	0
NDMA5755	16	26	8	16	0
NDMA5756	16	26	9	16	0
NDMA5757	16	26	10	16	0
NDMA5758	16	26	11	16	0
NDMA5759	16	26	12	16	0
NDMA5760	16	26	13	16	0
NDMA5761	16	26	14	16	0
NDMA5762	16	26	15	16	0
NDMA5763	16	26	16	16	0
NDMA5764	16	26	17	16	0
NDMA5765	16	26	18	16	0
NDMA5766	16	26	19	16	0
NDMA5767	16	26	20	16	0
NDMA5768	16	26	21	16	0
NDMA5769	16	26	22	16	0
NDMA5770	16	26	23	16	0
NDMA5775	16	27	3	16	0
NDMA5776	16	27	4	16	0
NDMA5777	16	27	5	16	0
NDMA5778	16	27	6	16	0
NDMA5779	16	27	7	16	0
NDMA5780	16	27	8	16	0
NDMA5781	16	27	9	16	0
NDMA5782	16	27	10	16	0
NDMA5783	16	27	11	16	0
NDMA5784	16	27	12	16	0
NDMA5785	16	27	13	16	0
NDMA5786	16	27	14	16	0
NDMA5787	16	27	15	16	0
NDMA5788	16	27	16	16	0
NDMA5789	16	27	17	16	0
NDMA5790	16	27	18	16	0
NDMA5791	16	27	19	16	0
NDMA5792	16	27	20	16	0
NDMA5793	16	27	21	16	0
NDMA5794	16	27	22	16	0
NDMA5795	16	27	23	16	0
NDMW0000	48	0	0	48	0
NDMW0100	48	1	0	48	0
NDMW0202	16	2	0	16	0
NDMW0203	16	2	1	16	0
NDMW0204	16	2	2	16	0
NDMW0205	16	2	3	16	0
NDMW0300	32	3	0	32	0
NDMW0301	32	3	2	32	0
NDMW0302	32	3	4	32	0
NDMW0303	32	3	6	32	0
NDMW0304	16	3	8	16	0
NDMW0305	16	3	9	16	0
NDMW0306	16	3	10	16	0
NDMW0400	32	4	0	32	0
NDMW0401	32	4	2	32	0
NDMW0402	16	4	4	16	0
NDMW0403	16	4	5	16	0
NDMW0404	16	4	6	16	0
NDMW0405	16	4	7	16	0
NDMW0406	16	4	8	16	0
NDMW0500	48	5	0	48	0
NDMW0600	48	6	24	48	0
NDMW0601	48	6	27	48	0
NDMW0602	48	6	30	48	0
NDMW0603	32	6	0	32	0
NDMW0604	32	6	2	32	0
NDMW0605	32	6	4	32	0
NDMW0606	32	6	6	32	0
NDMW0607	32	6	8	32	0
NDMW0608	32	6	10	32	0
NDMW0609	32	6	12	32	0
NDMW060A	32	6	14	32	0
NDMW060B	32	6	16	32	0
NDMW060C	32	6	18	32	0
NDMW060D	32	6	20	32	0
NDMW060E	32	6	22	32	0
NDMW0700	16	7	0	16	0
NDMW0800	16	8	0	16	0
NDMW0801	16	8	1	16	0
NDMW0802	16	8	2	16	0
NDMW0803	16	8	3	16	0
NDMW0804	16	8	4	16	0
NDMW0805	16	8	5	16	0
NDMW0806	16	8	6	16	0
NDMW0902	32	9	0	32	0
NDMW0903	32	9	2	32	0
NDMW0904	32	9	4	32	0
NDMW0905	32	9	6	32	0
NDMW0906	16	9	8	16	0
NDMW0907	16	9	9	16	0
NDMW0908	32	9	11	32	0
NDMW0909	32	9	13	32	0
NDMW090A	32	9	15	32	0
NDMW090B	32	9	17	32	0
NDMW090C	16	9	19	16	0
NDMW090D	32	9	20	32	0
NDMW090E	32	9	22	32	0
NDMW090F	32	9	24	32	0
NDMW090G	32	9	26	32	0
NDMW090H	16	9	10	16	0
NDMW090J	16	9	28	16	0
NDMW090K	16	9	29	16	0
NDMW0A00	32	39	0	32	0
NDMW0A01	32	39	2	32	0
NDMW0A02	32	39	4	32	0
NDMW0A03	32	39	6	32	0
NDMW0A04	32	39	8	32	0
NDMW0A05	32	39	10	32	0
NDMW0A06	32	39	18	32	0
NDMW0A08	32	39	12	32	0
NDMW0A09	32	39	14	32	0
NDMW0A0A	32	39	16	32	0
NDMW0A0B	16	39	26	16	0
NDMW0A0C	16	39	27	16	0
NDMW0A0D	16	39	28	16	0
NDMW0A0E	16	39	29	16	0
NDMW0A0F	16	39	30	16	0
NDMW0A0G	16	39	31	16	0
NDMW0A0H	16	39	32	16	0
NDMW0A0I	16	39	33	16	0
NDMW0A0J	16	39	34	16	0
NDMW0A0K	16	39	35	16	0
NDMW0A0L	16	39	36	16	0
NDMW0A0M	16	39	37	16	0
NDMW0A0N	32	39	43	32	0
NDMW0A0O	32	39	45	32	0
NDMW0A0P	16	39	38	16	0
NDMW0A0Q	16	39	39	16	0
NDMW0A0R	16	39	40	16	0
NDMW0A0S	16	39	41	16	0
NDMW0A0T	16	39	42	16	0
NDMW0A0U	32	39	20	32	0
NDMW0A0V	32	39	22	32	0
NDMW0A0W	32	39	24	32	0
NDMW0A0X	16	39	47	16	0
NDMW0A0Y	16	39	48	16	0
NDMW0A0Z	16	39	49	16	0
NDMW0B00	32	40	0	32	0
NDMW0B01	32	40	2	32	0
NDMW0B02	32	40	4	32	0
NDMW0B03	32	40	6	32	0
NDMW0B04	32	40	8	32	0
NDMW0B05	32	40	10	32	0
NDMW0B06	32	40	132	32	0
NDMW0B07	32	40	263	32	0
NDMW0B08	32	40	265	32	0
NDMW0B09	32	40	267	32	0
NDMW0B10	16	40	298	16	0
NDMW0B11	16	40	134	16	0
NDMW0B12	16	40	135	16	0
NDMW0B13	16	40	136	16	0
NDMW0B14	16	40	137	16	0
NDMW0B15	16	40	138	16	0
NDMW0B16	16	40	139	16	0
NDMW0B17	16	40	140	16	0
NDMW0B18	16	40	141	16	0
NDMW0B19	16	40	142	16	0
NDMW0B1A	16	40	143	16	0
NDMW0B1B	16	40	144	16	0
NDMW0B1C	16	40	145	16	0
NDMW0B1D	16	40	146	16	0
NDMW0B1E	16	40	147	16	0
NDMW0B1F	16	40	148	16	0
NDMW0B1G	16	40	149	16	0
NDMW0B1H	16	40	150	16	0
NDMW0B1J	16	40	151	16	0
NDMW0B1K	16	40	152	16	0
NDMW0B1L	16	40	153	16	0
NDMW0B1M	16	40	154	16	0
NDMW0B1N	16	40	155	16	0
NDMW0B1P	16	40	156	16	0
NDMW0B1Q	16	40	157	16	0
NDMW0B1R	16	40	158	16	0
NDMW0B1S	16	40	159	16	0
NDMW0B1T	16	40	160	16	0
NDMW0B1U	16	40	161	16	0
NDMW0B1V	16	40	162	16	0
NDMW0B1W	16	40	163	16	0
NDMW0B1X	16	40	164	16	0
NDMW0B1Y	16	40	165	16	0
NDMW0B1Z	16	40	166	16	0
NDMW0B20	16	40	167	16	0
NDMW0B21	16	40	168	16	0
NDMW0B22	16	40	169	16	0
NDMW0B23	16	40	170	16	0
NDMW0B24	16	40	171	16	0
NDMW0B25	16	40	172	16	0
NDMW0B26	16	40	173	16	0
NDMW0B27	16	40	174	16	0
NDMW0B28	16	40	175	16	0
NDMW0B29	16	40	176	16	0
NDMW0B2A	16	40	177	16	0
NDMW0B2B	16	40	178	16	0
NDMW0B2C	16	40	179	16	0
NDMW0B2D	16	40	180	16	0
NDMW0B2E	16	40	181	16	0
NDMW0B2F	16	40	182	16	0
NDMW0B2G	16	40	183	16	0
NDMW0B2H	16	40	184	16	0
NDMW0B2J	16	40	185	16	0
NDMW0B2K	16	40	186	16	0
NDMW0B2L	16	40	187	16	0
NDMW0B2M	16	40	188	16	0
NDMW0B2N	16	40	189	16	0
NDMW0B2P	16	40	190	16	0
NDMW0B2Q	16	40	191	16	0
NDMW0B2R	16	40	192	16	0
NDMW0B2S	16	40	193	16	0
NDMW0B2T	16	40	194	16	0
NDMW0B2U	16	40	195	16	0
NDMW0B2V	16	40	196	16	0
NDMW0B2W	16	40	197	16	0
NDMW0B2X	16	40	198	16	0
NDMW0B2Y	16	40	199	16	0
NDMW0B2Z	16	40	200	16	0
NDMW0B30	16	40	201	16	0
NDMW0B31	16	40	202	16	0
NDMW0B32	16	40	203	16	0
NDMW0B33	16	40	204	16	0
NDMW0B34	16	40	205	16	0
NDMW0B35	16	40	206	16	0
NDMW0B36	16	40	207	16	0
NDMW0B37	16	40	208	16	0
NDMW0B38	16	40	209	16	0
NDMW0B39	16	40	210	16	0
NDMW0B3A	16	40	211	16	0
NDMW0B3B	16	40	212	16	0
NDMW0B3C	16	40	213	16	0
NDMW0B3D	16	40	214	16	0
NDMW0B3E	16	40	215	16	0
NDMW0B3F	16	40	216	16	0
NDMW0B3G	16	40	217	16	0
NDMW0B3H	16	40	218	16	0
NDMW0B3J	16	40	219	16	0
NDMW0B3K	16	40	220	16	0
NDMW0B3L	16	40	221	16	0
NDMW0B3M	16	40	222	16	0
NDMW0B3N	16	40	223	16	0
NDMW0B3P	16	40	224	16	0
NDMW0B3Q	16	40	225	16	0
NDMW0B3R	16	40	226	16	0
NDMW0B3S	16	40	227	16	0
NDMW0B3T	16	40	228	16	0
NDMW0B3U	16	40	229	16	0
NDMW0B3V	16	40	230	16	0
NDMW0B3W	16	40	231	16	0
NDMW0B3X	16	40	232	16	0
NDMW0B3Y	16	40	233	16	0
NDMW0B3Z	16	40	234	16	0
NDMW0B40	16	40	235	16	0
NDMW0B41	16	40	236	16	0
NDMW0B42	16	40	237	16	0
NDMW0B43	16	40	238	16	0
NDMW0B44	16	40	239	16	0
NDMW0B45	16	40	240	16	0
NDMW0B46	16	40	241	16	0
NDMW0B47	16	40	242	16	0
NDMW0B48	16	40	243	16	0
NDMW0B49	16	40	244	16	0
NDMW0B4A	16	40	245	16	0
NDMW0B4B	16	40	246	16	0
NDMW0B4C	16	40	247	16	0
NDMW0B4D	16	40	248	16	0
NDMW0B4E	16	40	249	16	0
NDMW0B4F	16	40	250	16	0
NDMW0B4G	16	40	251	16	0
NDMW0B4H	16	40	252	16	0
NDMW0B4J	16	40	253	16	0
NDMW0B4K	16	40	254	16	0
NDMW0B4L	16	40	255	16	0
NDMW0B4M	16	40	256	16	0
NDMW0B4N	16	40	257	16	0
NDMW0B4P	16	40	258	16	0
NDMW0B4Q	16	40	259	16	0
NDMW0B4R	16	40	260	16	0
NDMW0B4S	16	40	261	16	0
NDMW0B4T	16	40	262	16	0
NDMW0B4U	16	40	269	16	0
NDMW0B4V	16	40	270	16	0
NDMW0B4W	16	40	271	16	0
NDMW0B4X	16	40	272	16	0
NDMW0B4Y	16	40	273	16	0
NDMW0B4Z	16	40	274	16	0
NDMW0B50	16	40	275	16	0
NDMW0B51	16	40	276	16	0
NDMW0B52	16	40	277	16	0
NDMW0B53	16	40	278	16	0
NDMW0B54	16	40	279	16	0
NDMW0B55	16	40	280	16	0
NDMW0B56	16	40	281	16	0
NDMW0B57	16	40	282	16	0
NDMW0B58	16	40	283	16	0
NDMW0B59	16	40	284	16	0
NDMW0B5A	16	40	285	16	0
NDMW0B5B	16	40	286	16	0
NDMW0B5C	16	40	287	16	0
NDMW0B5D	16	40	288	16	0
NDMW0B5E	16	40	289	16	0
NDMW0B5F	16	40	290	16	0
NDMW0B5G	16	40	291	16	0
NDMW0B5H	16	40	292	16	0
NDMW0B5J	16	40	293	16	0
NDMW0B5K	32	40	294	32	0
NDMW0B5L	32	40	296	32	0
NDMW0B5M	16	40	299	16	0
NDMW0B5N	16	40	300	16	0
NDMW0B5P	32	40	301	32	0
NDMW0BA0	16	40	12	16	0
NDMW0BA1	16	40	13	16	0
NDMW0BA2	16	40	14	16	0
NDMW0BA3	16	40	15	16	0
NDMW0BA4	16	40	16	16	0
NDMW0BA5	16	40	17	16	0
NDMW0BA6	16	40	18	16	0
NDMW0BA7	16	40	19	16	0
NDMW0BA8	16	40	20	16	0
NDMW0BA9	16	40	21	16	0
NDMW0BAA	16	40	22	16	0
NDMW0BAB	16	40	23	16	0
NDMW0BAC	16	40	24	16	0
NDMW0BAD	16	40	25	16	0
NDMW0BAE	16	40	26	16	0
NDMW0BAF	16	40	27	16	0
NDMW0BAG	16	40	28	16	0
NDMW0BAH	16	40	29	16	0
NDMW0BAI	16	40	30	16	0
NDMW0BAJ	16	40	31	16	0
NDMW0BAK	16	40	32	16	0
NDMW0BAL	16	40	33	16	0
NDMW0BAM	16	40	34	16	0
NDMW0BAN	16	40	35	16	0
NDMW0BAO	16	40	36	16	0
NDMW0BAP	16	40	37	16	0
NDMW0BAQ	16	40	38	16	0
NDMW0BAR	16	40	39	16	0
NDMW0BAS	16	40	40	16	0
NDMW0BAT	16	40	41	16	0
NDMW0BAU	16	40	42	16	0
NDMW0BAV	16	40	43	16	0
NDMW0BAW	16	40	44	16	0
NDMW0BAX	16	40	45	16	0
NDMW0BAY	16	40	46	16	0
NDMW0BAZ	16	40	47	16	0
NDMW0BB0	16	40	48	16	0
NDMW0BB1	16	40	49	16	0
NDMW0BB2	16	40	50	16	0
NDMW0BB3	16	40	51	16	0
NDMW0BB4	16	40	52	16	0
NDMW0BB5	16	40	53	16	0
NDMW0BB6	16	40	54	16	0
NDMW0BB7	16	40	55	16	0
NDMW0BB8	16	40	56	16	0
NDMW0BB9	16	40	57	16	0
NDMW0BBA	16	40	58	16	0
NDMW0BBB	16	40	59	16	0
NDMW0BBC	16	40	60	16	0
NDMW0BBD	16	40	61	16	0
NDMW0BBE	16	40	62	16	0
NDMW0BBF	16	40	63	16	0
NDMW0BBG	16	40	64	16	0
NDMW0BBH	16	40	65	16	0
NDMW0BBI	16	40	66	16	0
NDMW0BBJ	16	40	67	16	0
NDMW0BBK	16	40	68	16	0
NDMW0BBL	16	40	69	16	0
NDMW0BBM	16	40	70	16	0
NDMW0BBN	16	40	71	16	0
