DLTG0008	1	1	NPWDA450	C	0	0.3	1	0	1
DLTG0008	2	1	NPWDA770	C	0	0.3	3	0	1
DLTG0008	3	2	NPWDA105	U	-1	2	1	0	1
DLTG0008	4	2	NPWDA225	U	-1	2	3	0	1
DLTG0009	1	1	NLTAT015	C	-30	20	1	0	1
DLTG0009	2	2	NPWDA105	U	-1	2	1	0	1
DLTG0009	3	2	NPWDA113	U	-1	2	3	0	1
DLTG0010	1	1	NLTAT015	C	-30	20	1	0	1
DMDG0001	1	1	NMDA0102	C	0	10	1	0	1
DMDG0001	2	2	NMDA0123	C	-2	6	1	0	1
DMDG0001	3	3	NMDA0253	C	0	65535	1	0	1
DMDG0100	1	1	NTSA0189	C	-30	60	1	0	1
DMRG0100	1	1	NTSA0002	C	-30	60	1	0	1
DMRG0100	2	1	NTSA0128	C	-30	60	3	0	1
DMRG0100	3	1	NTSA0256	C	-30	60	6	0	1
DMRG0100	4	1	NTSA0260	C	-30	60	7	0	1
DMRG0101	1	1	NTSA0068	C	-80	80	1	0	1
DMRG0101	2	1	NTSA0001	C	-80	80	3	0	1
DMRG0101	3	1	NTSA0127	C	-80	80	6	0	1
DMRG0101	4	1	NTSA0194	C	-80	80	7	0	1
DMRG0102	1	1	NTSA0003	C	-30	60	1	0	1
DMRG0102	2	1	NTSA0129	C	-30	60	3	0	1
DPSG0001	1	1	NACW0D0C	U	0	8	1	0	1
DPSG0001	2	1	NDMG0J03	U	0	48	3	0	1
DPSG0001	3	1	NDMW0B5J	U	0	128	6	0	1
DPSG0001	4	1	NDMW0D09	U	0	16	7	0	1
DPSG0001	5	1	NDMW0K01	U	0	12	1	0	4
DPWG0001	1	1	NPWD1024	C	27.5	28.5	1	0	1
DPWG0002	1	1	NPWD1034	C	0	25	1	0	1
DPWG0003	1	1	NPWD1094	C	0	25	1	0	1
DPWG0003	2	2	NPWD1084	C	0	15	1	0	1
DPWG0008	1	1	NPWD1114	C	0	4	1	0	1
DPWG0008	2	2	NPWD1124	C	-3	21	1	0	1
DPWG0008	3	3	NPWD1134	C	13	27	1	0	1
DPWG0008	4	4	NPWD1144	C	-25	55	1	0	1
DPWG0009	1	1	NPWD1204	C	0	4	1	0	1
DPWG0009	2	2	NPWD1214	C	-3	21	1	0	1
DPWG0009	3	3	NPWD1224	C	13	27	1	0	1
DPWG0009	4	4	NPWD1234	C	-25	55	1	0	1
DPWG0010	1	1	NPWD1294	C	0	4	1	0	1
DPWG0010	2	2	NPWD1304	C	-3	21	1	0	1
DPWG0010	3	3	NPWD1314	C	13	27	1	0	1
DPWG0010	4	4	NPWD1324	C	-25	55	1	0	1
DPWG0011	1	1	NPWD1154	C	-1	-4	1	0	1
DPWG0011	2	2	NPWD1164	C	-1	14	1	0	1
DPWG0011	3	3	NPWD1174	C	12	14	1	0	1
DPWG0011	4	4	NPWD1184	C	0	0.1	1	0	1
DPWG0012	1	1	NPWD1244	C	-1	-4	1	0	1
DPWG0012	2	2	NPWD1254	C	-1	14	1	0	1
DPWG0012	3	3	NPWD1264	C	12	14	1	0	1
DPWG0012	4	4	NPWD1274	C	0	0.1	1	0	1
DPWG0013	1	1	NPWD1334	C	-1	-4	1	0	1
DPWG0013	2	2	NPWD1344	C	-1	14	1	0	1
DPWG0013	3	3	NPWD1354	C	12	14	1	0	1
DPWG0013	4	4	NPWD1364	C	0	0.1	1	0	1
DPWG0015	1	1	NPWD1134	C	15	25.2	1	0	1
DPWG0015	2	1	NPWD1224	C	15	25.2	3	0	1
DPWG0015	3	1	NPWD1314	C	15	25.2	6	0	1
DPWG0015	4	2	NPWD1114	C	0	3.2	1	0	1
DPWG0015	5	2	NPWD1204	C	0	3.2	3	0	1
DPWG0015	6	2	NPWD1294	C	0	3.2	6	0	1
DPWG0016	1	1	NPWD1134	C	15	25.2	1	0	1
DPWG0016	2	1	NPWD1224	C	15	25.2	3	0	1
DPWG0016	3	1	NPWD1314	C	15	25.2	6	0	1
DPWG0016	4	2	NPWD1124	C	-0.1	19.6	1	0	1
DPWG0016	5	2	NPWD1214	C	-0.1	19.6	3	0	1
DPWG0016	6	2	NPWD1304	C	-0.1	19.6	6	0	1
DPWG0021	1	1	NPWD1384	C	25	85	1	0	1
DPWG0021	2	2	NPWD1394	C	0	10	1	0	1
DPWG0021	3	3	NPWD1404	C	0	10	1	0	1
DPWG0021	4	4	NPWD1414	C	12.3	13.8	1	0	1
DPWG0021	5	5	NPWD1424	C	0	0.07	1	0	1
DPWG0022	1	1	NPWD1434	C	25	85	1	0	1
DPWG0022	2	2	NPWD1444	C	0	10	1	0	1
DPWG0022	3	3	NPWD1454	C	0	10	1	0	1
DPWG0022	4	4	NPWD1464	C	12.3	13.8	1	0	1
DPWG0022	5	5	NPWD1474	C	0	0.07	1	0	1
DPWG0023	1	1	NPWD1484	C	25	85	1	0	1
DPWG0023	2	2	NPWD1494	C	0	10	1	0	1
DPWG0023	3	3	NPWD1504	C	0	10	1	0	1
DPWG0023	4	4	NPWD1514	C	12.3	13.8	1	0	1
DPWG0023	5	5	NPWD1524	C	0	0.07	1	0	1
DPWG0024	1	1	NPWD1544	C	25	85	1	0	1
DPWG0024	2	2	NPWD1554	C	0	10	1	0	1
DPWG0024	3	3	NPWD1564	C	0	10	1	0	1
DPWG0024	4	4	NPWD1574	C	12.3	13.8	1	0	1
DPWG0024	5	5	NPWD1584	C	0	0.07	1	0	1
DPWG0025	1	1	NPWD1594	C	25	85	1	0	1
DPWG0025	2	2	NPWD1604	C	0	10	1	0	1
DPWG0025	3	3	NPWD1614	C	0	10	1	0	1
DPWG0025	4	4	NPWD1624	C	12.3	13.8	1	0	1
DPWG0025	5	5	NPWD1634	C	0	0.07	1	0	1
DPWG0026	1	1	NPWD1644	C	25	85	1	0	1
DPWG0026	2	2	NPWD1654	C	0	10	1	0	1
DPWG0026	3	3	NPWD1664	C	0	10	1	0	1
DPWG0026	4	4	NPWD1674	C	12.3	13.8	1	0	1
DPWG0026	5	5	NPWD1684	C	0	0.07	1	0	1
DPWG0027	1	1	NPWD1384	C	30	80	1	0	1
DPWG0027	2	2	NPWD1394	C	0	10	1	0	1
DPWG0027	3	3	NPWD1434	C	30	80	1	0	1
DPWG0027	4	4	NPWD1444	C	0	10	1	0	1
DPWG0027	5	5	NPWD1484	C	30	80	1	0	1
DPWG0027	6	6	NPWD1494	C	0	10	1	0	1
DPWG0028	1	1	NPWD1544	C	30	80	1	0	1
DPWG0028	2	2	NPWD1554	C	0	10	1	0	1
DPWG0028	3	3	NPWD1594	C	30	80	1	0	1
DPWG0028	4	4	NPWD1604	C	0	10	1	0	1
DPWG0028	5	5	NPWD1644	C	30	80	1	0	1
DPWG0028	6	6	NPWD1654	C	0	10	1	0	1
DPWG0030	1	1	NPWG0020	U	400	700	3	0	1
DPWG0100	1	1	NPWDA260	C	0.05	0.08	1	0	1
DPWG0100	2	1	NPWDA920	C	0.05	0.08	3	0	1
DPWG0100	3	2	NPWDA268	C	4.5	6	1	0	1
DPWG0100	4	2	NPWDA928	C	4.5	6	3	0	1
DPWG0100	5	3	NPWDA320	C	11	19	1	0	1
DPWG0100	6	3	NPWDA640	C	11	19	3	0	1
DPWG0100	7	4	NPWDA328	C	0	0.1	1	0	1
DPWG0100	8	4	NPWDA648	C	0	0.1	3	0	1
DPWG0200	1	1	NPWD2260	C	0.05	0.08	1	0	1
DPWG0200	2	1	NPWD2920	C	0.05	0.08	3	0	1
DPWG0200	3	2	NPWD2268	C	4.5	6	1	0	1
DPWG0200	4	2	NPWD2928	C	4.5	6	3	0	1
DPWG0204	1	1	NPWD2550	C	-1	24	1	0	1
DPWG0204	2	1	NPWD2870	C	-1	24	3	0	1
DPWG0204	3	2	NPWD2558	C	-0.5	1.5	1	0	1
DPWG0204	4	2	NPWD2878	C	-0.5	1.5	3	0	1
DPWG3500	1	1	NPWXC001	U	0	255	1	0	1
DPWG3500	2	1	NPWXC002	U	0	255	3	0	1
DPWG3500	3	1	NPWXC003	U	0	255	6	0	1
DPWG3500	4	1	NPWXC004	U	0	255	7	0	1
DPWG3500	5	1	NPWXC005	U	0	255	1	0	4
DPWG3500	6	1	NPWXC006	U	0	255	3	0	4
DPWG3500	7	1	NPWXC007	U	0	255	6	0	4
DPWG3500	8	1	NPWXC008	U	0	255	7	0	4
DPWG3501	1	1	NPWXC011	U	0	255	1	0	1
DPWG3501	2	1	NPWXC012	U	0	255	3	0	1
DPWG3501	3	1	NPWXC013	U	0	255	6	0	1
DPWG3501	4	1	NPWXC014	U	0	255	7	0	1
DPWG3501	5	1	NPWXC015	U	0	255	1	0	4
DPWG3501	6	1	NPWXC016	U	0	255	3	0	4
DPWG3501	7	1	NPWXC017	U	0	255	6	0	4
DPWG3501	8	1	NPWXC018	U	0	255	7	0	4
DPWG3502	1	1	NPWXC021	U	0	255	1	0	1
DPWG3502	2	1	NPWXC022	U	0	255	3	0	1
DPWG3502	3	1	NPWXC023	U	0	255	6	0	1
DPWG3502	4	1	NPWXC024	U	0	255	7	0	1
DPWG3502	5	1	NPWXC025	U	0	255	1	0	4
DPWG3502	6	1	NPWXC026	U	0	255	3	0	4
DPWG3502	7	1	NPWXC027	U	0	255	6	0	4
DPWG3502	8	1	NPWXC028	U	0	255	7	0	4
DPWG3503	1	1	NPWXC031	U	0	255	1	0	1
DPWG3503	2	1	NPWXC032	U	0	255	3	0	1
DPWG3503	3	1	NPWXC033	U	0	255	6	0	1
DPWG3503	4	1	NPWXC034	U	0	255	7	0	1
DPWG3503	5	1	NPWXC035	U	0	255	1	0	4
DPWG3503	6	1	NPWXC036	U	0	255	3	0	4
DPWG3503	7	1	NPWXC037	U	0	255	6	0	4
DPWG3503	8	1	NPWXC038	U	0	255	7	0	4
DRNG0001	1	1	NRNAC117	C	0	100	1	0	1
DRNG0001	2	2	NRNAC118	C	0	1	1	0	1
DRNG0001	3	3	NRNAC112	C	0	20	1	0	1
DRNG0001	4	4	NRNAC110	C	-10	10	1	0	1
DRNG0002	1	1	NRNAC116	C	0	1	1	0	1
DRNG0002	2	2	NRNAC10F	C	0	100	1	0	1
DRNG0002	3	2	NRNAC111	C	0	100	3	0	1
DRNG0100	1	1	NTSA0014	C	-30	60	1	0	1
DRNG0100	2	1	NTSA0140	C	-30	60	3	0	1
DRNG0101	1	1	NTSA0012	C	-30	60	1	0	1
DRNG0101	2	1	NTSA0138	C	-30	60	3	0	1
DRNG0102	1	1	NTSA0083	C	-30	60	1	0	1
DRNG0102	2	1	NTSA0209	C	-30	60	3	0	1
DRNG0103	1	1	NTSA0013	C	-30	60	1	0	1
DRNG0103	2	1	NTSA0139	C	-30	60	3	0	1
DRNG0104	1	1	NRNAD112	C	-0.2	1.4	1	0	1
DRNG0104	2	1	NRNAD113	C	-0.2	1.4	3	0	1
DRNG0104	3	1	NRNAD122	C	-0.2	1.4	6	0	1
DRNG0105	1	1	NRNAD117	C	-200	600	1	0	1
DRNG0105	2	1	NRNAD11A	C	-200	600	3	0	1
DRNG0106	1	1	NRNAD12B	C	-20	80	1	0	1
DRNG0107	1	1	NRNAD132	C	0	250	1	0	1
DRNG0107	2	1	NRNAD134	C	0	250	3	0	1
DRNG0108	1	1	NRNAD150	C	-20	80	1	0	1
DRNG0108	2	1	NRNAD153	C	-20	80	3	0	1
DRNG0108	3	1	NRNAD154	C	-20	80	6	0	1
DRNG0109	1	1	NRNAD15A	C	0	12	1	0	1
DRNG0110	1	1	NRNAR112	C	-200	1200	1	0	1
DRNG0110	2	1	NRNAR113	C	-200	1200	3	0	1
DRNG0111	1	1	NRNAR11A	C	-100	500	1	0	1
DRNG0111	2	1	NRNAR11C	C	-100	500	3	0	1
DRNG0112	1	1	NRNAR18A	C	0	1200	1	0	1
DRNG0112	2	2	NRNAR18B	C	0	600	1	0	1
DRNG0112	3	2	NRNAR18C	C	0	600	3	0	1
DRNG0112	4	2	NRNAR18D	C	0	600	6	0	1
DRNG0112	5	1	NRNAR18E	C	0	1200	7	0	1
DRNG0113	1	1	NRNAR190	C	0	600	1	0	1
DRNG0113	2	2	NRNAR18F	C	-20	20	1	0	1
DRNG0114	1	1	NRNG0001	C	0	0.01	1	0	1
DRNG0114	2	1	NRNG0002	C	0	0.01	3	0	1
DRNG0115	1	1	NRNAC110	C	-4	1	1	0	1
DRNG0115	2	1	NRNAC10F	C	-4	1	3	0	1
DRNG0116	1	1	NRNAC117	C	-10	90	1	0	1
DRNG0117	1	1	NRNAC119	C	0	300	1	0	1
DRNG0120	1	1	NRNAR10E	C	0	250	1	0	1
DRNG0121	1	1	NRNAR145	C	-1200	-800	1	0	1
DRNG0122	1	1	NRNAR149	C	-2500	-1400	1	0	1
DRNG0122	2	1	NRNAR140	C	-2500	-1400	3	0	1
DRNG0122	3	1	NRNAR13D	C	-2500	-1400	6	0	1
DRNG0123	1	1	NRNAR148	C	-400	-300	1	0	1
DRNG0124	1	1	NRNAR147	C	-80	-10	1	0	1
DRNG0125	1	1	NRNAR141	C	-1200	-400	1	0	1
DRNG0125	2	1	NRNAR13E	C	-1200	-400	3	0	1
DRNG0126	1	1	NRNAR142	C	-400	-200	1	0	1
DRNG0126	2	1	NRNAR13F	C	-400	-200	3	0	1
DRNG0127	1	1	NRNAR144	C	-200	-50	1	0	1
DRNG0127	2	1	NRNAR143	C	-200	-50	3	0	1
DRPG0001	1	1	NPWDA290	C	0	1	1	0	1
DRPG0001	2	2	NPWDA610	C	0	1	1	0	1
DRPG0001	3	3	NRPD0310	C	4.5	6	1	0	1
DRPG0001	4	4	NRPD0317	C	-6	-4.5	1	0	1
DRPG0001	5	5	NRPD0320	C	11	16	1	0	1
DRPG0001	6	6	NRPD0327	C	-16	-11	1	0	1
DRPG0001	7	7	NRPD0330	C	20	35	1	0	1
DRPG0002	1	1	NRPD0365	U	0	50	1	0	1
DRPG0002	2	2	NRPD0372	U	0	5000	1	0	1
DRPG0002	3	3	NRPA0340	U	35500	34400	1	0	1
DRPG0002	4	4	NRPD0337	U	0	10	1	0	1
DRPG0003	1	1	NTSA0016	C	-60	60	1	0	1
DRPG0003	2	1	NTSA0142	C	-60	60	3	0	1
DRPG0003	3	1	NRPD1M41	C	-60	60	6	0	1
DRPG0003	4	1	NRPD1M42	C	-60	60	7	0	1
DRPG0003	5	1	NRPD2360	C	-60	60	1	0	4
DRPG0003	6	1	NRPD0306	C	-60	60	3	0	4
DRPG0003	7	1	NRPD2368	C	-60	60	6	0	4
DRPG0004	1	1	NRPA5320	C	-160	100	1	0	1
DRPG0004	2	1	NRPA5330	C	-160	100	3	0	1
DRPG0004	3	1	NTSA0020	C	-160	100	6	0	1
DRPG0004	4	1	NTSA0210	C	-160	100	7	0	1
DRPG0004	5	2	NTSA0021	C	-160	100	1	0	1
DRPG0004	6	2	NTSA0019	C	-160	100	3	0	1
DRPG0004	7	2	NRPA4370	C	-160	100	6	0	1
DRPG0004	8	2	NRPAT003	C	-160	100	7	0	1
DRPG0005	1	1	NRPD1M41	C	-60	60	1	0	1
DRPG0005	2	1	NRPD1M42	C	-60	60	3	0	1
DRPG0005	3	1	NTSA0017	C	-60	60	6	0	1
DRPG0005	4	1	NRPAT001	C	-60	60	7	0	1
DRPG0005	5	2	NRPD2360	C	-60	60	1	0	1
DRPG0005	6	2	NRPD2368	C	-60	60	3	0	1
DRPG0005	7	2	NRPAT002	C	-60	60	6	0	1
DRPG0005	8	2	NTSA0018	C	-60	60	7	0	1
DRPG0006	1	1	NRPD1M41	C	-60	80	1	0	1
DRPG0006	2	1	NRPD1M42	C	-60	80	3	0	1
DRPG0006	3	1	NTSA0143	C	-60	80	1	0	1
DRPG0006	4	1	NRPAT001	C	-60	80	3	0	1
DRPG0006	5	2	NTSA0144	C	-60	80	1	0	1
DRPG0006	6	2	NRPD2368	C	-60	80	1	0	1
DRPG0006	7	2	NRPAT002	C	-60	80	3	0	1
DRPG0006	8	2	NRPD2360	C	-60	80	6	0	1
DRPG0X01	1	1	NRPD1308	U	0	300	1	0	1
DRPG0X01	2	2	NRPD133D	U	-1	2	1	0	1
DRPG0X01	3	3	NRPD1315	U	-1	2	1	0	1
DRPG0X01	4	4	NRPD1350	U	0	500	1	0	1
DRPG0X01	5	5	NRPD1360	U	0	300	1	0	1
DRPG0X01	6	6	NRPD1368	U	0	300	1	0	1
DRPG0X01	7	7	NRPD1370	U	0	300	1	0	1
DRPG0X01	8	8	NRPD1378	U	0	300	1	0	1
DRPG0X02	1	1	NRPD1M51	C	-15	15	1	0	1
DRPG0X02	2	1	NRPD1M52	C	-15	15	3	0	1
DRPG0X02	3	1	NRPD1M53	C	-15	15	6	0	1
DRPG0X02	4	1	NRPD1M43	C	-15	15	7	0	1
DRPG0X02	5	2	NRPD1M41	C	-30	60	1	0	1
DRPG0X02	6	2	NRPD1M42	C	-30	60	3	0	1
DRPG0X03	1	1	NRPD131C	U	-1	2	1	0	1
DRPG0X03	2	2	NRPD1318	U	-1	2	1	0	1
DRPG0X03	3	3	NRPD1319	U	-1	2	1	0	1
DRPG0X03	4	4	NRPD1317	U	-1	2	1	0	1
DRPG0X03	5	5	NRPD1316	U	-1	2	1	0	1
DRPG0X04	1	1	NRPD1322	U	-1	2	1	0	1
DRPG0X04	2	2	NRPD1323	U	-1	2	1	0	1
DRPG0X04	3	3	NRPD131E	U	-1	2	1	0	1
DRPG0X04	4	4	NRPD131F	U	-1	2	1	0	1
DRPG0X04	5	5	NRPD1320	U	-1	2	1	0	1
DRPG0X04	6	6	NRPD1321	U	-1	2	1	0	1
DRPG0X05	1	1	NRPD1M62	C	0	10000	1	0	1
DRPG0X05	2	2	NRPD1M02	C	0	4000	1	0	1
DRPG0X05	3	3	NRPD1M22	C	0	4000	1	0	1
DRPG0X05	4	4	NRPD1M01	C	-4000	0	1	0	1
DRPG0X05	5	5	NRPD1M21	C	-4000	0	1	0	1
DRPG0X06	1	1	NRPD1M11	C	0	2000	1	0	1
DRPG0X06	2	2	NRPD1M03	C	-2000	0	1	0	1
DRPG0X06	3	3	NRPD1M23	C	0	2000	1	0	1
DRPG0X06	4	4	NRPD1M13	C	-4000	4000	1	0	1
DRPG0X06	5	5	NRPD1M12	C	-4000	4000	1	0	1
DRPG0X06	6	6	NRPD1M31	C	-4000	4000	1	0	1
DRPG0X07	1	1	NRPD1324	U	-1	3	1	0	1
DRPG0X07	2	2	NRPD1326	U	-1	3	1	0	1
DRPG0X07	3	3	NRPA1541	C	-1	10	1	0	1
DRPG0X07	4	4	NRPA1542	C	-1	10	1	0	1
DRPG1003	1	1	NRPD1324	U	-1	3	1	0	1
DRPG1003	2	2	NRPD1326	U	-1	3	1	0	1
DRPG1003	3	3	NRPA1533	C	-1	10	1	0	1
DRPG1003	4	4	NRPA1532	C	-1	10	1	0	1
DRPG2001	1	1	NRPD2368	C	-60	60	1	0	1
DRPG2001	2	1	NRPD2360	C	-60	60	3	0	1
DRPG2001	3	2	NRPD2330	C	-5	5	1	0	1
DRPG2001	4	2	NRPD2338	C	-5	5	3	0	1
DRPG2001	5	3	NRPD23B0	U	0	15	1	0	1
DRPG2001	6	3	NRPD23B3	U	0	15	3	0	1
DRPG2001	7	4	NRPD2391	U	0	10	1	0	1
DRPG2001	8	4	NRPD2358	C	-10	10	3	0	1
DRPG2002	1	1	NRPD2348	C	0	100	1	0	1
DRPG2002	2	2	NRPD2350	C	-5	5	1	0	1
DRPG2002	3	2	NRPD23B7	C	-5	5	3	0	1
DRPG2002	4	2	NRPD2340	C	-5	5	6	0	1
DRPG2002	5	2	NRPD23A7	C	-5	5	7	0	1
DRPG5001	1	1	NRPA5350	C	-500	500	1	0	1
DRPG5001	2	1	NRPA5360	C	-500	500	3	0	1
DRPG5001	3	1	NRPA5370	C	-500	500	6	0	1
DRPG5001	4	2	NRPA5330	C	-160	140	1	0	1
DRPG5001	5	2	NRPA5320	C	-160	140	3	0	1
DRPG5002	1	1	NRPD5340	C	4.5	6	1	0	1
DRPG5002	2	2	NRPD5348	C	-6	-4.5	1	0	1
DSRG0001	1	1	NSRDP004	C	-20	40	1	0	1
DSRG0001	2	1	NSRDP003	C	-20	40	3	0	1
DSRG0002	1	1	NSRDN003	C	-140	-100	1	0	1
DSRG0002	2	1	NSRAN002	C	-140	-100	3	0	1
DSRG0002	3	2	NSRAN006	C	-40	0	1	0	1
DSRG0002	4	2	NSRAN005	C	-40	0	3	0	1
DSRG0002	5	3	NSRAN007	C	-30	50	1	0	1
DSRG0002	6	3	NSRAN008	C	-30	50	3	0	1
DSRG0003	1	1	NSRDW003	C	-130	-90	1	0	1
DSRG0003	2	1	NSRAW002	C	-130	-90	3	0	1
DSRG0003	3	2	NSRAW005	C	0	20	1	0	1
DSRG0003	4	2	NSRAW006	C	0	20	3	0	1
DSRG0003	5	3	NSRAW007	C	-30	50	1	0	1
DSRG0003	6	3	NSRAW008	C	-30	50	3	0	1
DSRG0004	1	1	NSRAM015	C	-80	-55	1	0	1
DSRG0004	2	2	NSRAM019	C	-40	10	1	0	1
DSRG0004	3	2	NSRAM018	C	-40	10	3	0	1
DSRG0004	4	2	NSRAM021	C	-40	10	6	0	1
DSRG0004	5	2	NSRAM026	C	-40	10	7	0	1
DSRG0004	6	2	NSRAM020	C	-40	10	1	0	4
DSRG0004	7	3	NSRAM022	C	-60	-10	1	0	1
DSRG0004	8	3	NSRAM027	C	-60	-10	3	0	1
DSRG0005	1	1	NSRAM016	C	-130	-90	1	0	1
DSRG0005	2	2	NSRAM011	C	0	20	1	0	1
DSRG0005	3	2	NSRAM013	C	0	20	3	0	1
DSRG0005	4	2	NSRAM003	C	0	20	6	0	1
DSRG0005	5	2	NSRAM006	C	0	20	7	0	1
DSRG0005	6	2	NSRAM012	C	0	20	1	0	4
DSRG0006	1	1	NSRAM030	C	-40	80	1	0	1
DSRG0006	2	1	NSRAM029	C	-40	80	3	0	1
DSRG0007	1	1	NSRAN015	C	0	13000	1	0	1
DSRG0010	1	1	NSRAT003	C	0	25	1	0	1
DSRG0010	2	2	NSRAT005	C	-140	-90	1	0	1
DSRG0010	3	2	NSRAT006	C	-140	-90	3	0	1
DSRG0010	4	3	NSRAT002	C	-60	-10	1	0	1
DSRG0010	5	3	NSRAT004	C	-60	-10	3	0	1
DSRG0010	6	3	NSRAT001	C	-60	-10	6	0	1
DSRG0011	1	1	NPWDA688	C	0	2.5	1	0	1
DSRG0011	2	1	NPWDA368	C	0	2.5	3	0	1
DSRG0011	3	2	NPWD2678	C	0	1	1	0	1
DSRG0011	4	2	NPWD2358	C	0	1	3	0	1
DSRG0012	1	1	NPWDA688	C	0	2.5	1	0	1
DSRG0012	2	1	NPWDA368	C	0	2.5	3	0	1
DSRG0051	1	1	NSRAM010	C	-25	-5	1	0	1
DSRG0052	1	1	NSRAW009	C	-5	35	1	0	1
DSRG0052	2	2	NSRAW016	C	-5	35	1	0	1
DSRG0053	1	1	NSRAW010	C	-5	15	1	0	1
DSRG0053	2	2	NSRAW017	C	-5	35	1	0	1
DSRG0054	1	1	NSRAW011	C	-15	-10	1	0	1
DSRG0054	2	2	NSRAW018	C	0	100	1	0	1
DSRG0055	1	1	NSRAW012	C	4	6	1	0	1
DSRG0055	2	1	NSRAW013	C	4	6	3	0	1
DSRG0055	3	2	NSRAW019	C	0	200	1	0	1
DSRG0055	4	2	NSRAW020	C	0	200	3	0	1
DSRG0056	1	1	NSRAW014	C	-8	0	1	0	1
DSRG0056	2	2	NSRAW021	C	-50	350	1	0	1
DSRG0057	1	1	NSRAW015	C	-1000	15000	1	0	1
DSRG0101	1	1	NSRDP005	C	20	30	1	0	1
DSRG0101	2	1	NSRDP006	C	20	30	3	0	1
DSRG0101	3	2	NSRDP012	C	0	2500	1	0	1
DSRG0101	4	2	NSRDP011	C	0	2500	3	0	1
DSRG0102	1	1	NSRDP007	C	4	6.5	1	0	1
DSRG0102	2	2	NSRDP013	C	0	2500	1	0	1
DSRG0103	1	1	NSRDP008	C	2	5	1	0	1
DSRG0103	2	2	NSRDP014	C	0	300	1	0	1
DSRG0104	1	1	NSRDP009	C	14	16	1	0	1
DSRG0104	2	2	NSRDP015	C	0	800	1	0	1
DSRG0105	1	1	NSRDP010	C	-16	-13	1	0	1
DSRG0105	2	2	NSRDP016	C	0	600	1	0	1
DSRG0200	1	1	NTSA0011	C	-30	60	1	0	1
DSRG0200	2	1	NTSA0137	C	-30	60	3	0	1
DSRG0201	1	1	NTSA0009	C	-30	60	1	0	1
DSRG0201	2	1	NTSA0135	C	-30	60	3	0	1
DSRG0202	1	1	NTSA0010	C	-30	60	1	0	1
DSRG0202	2	1	NTSA0136	C	-30	60	3	0	1
DSYG0000	1	1	NDMX1001	U	0	2048	1	0	1
DSYG0000	2	1	NDMX1002	U	0	2048	3	0	1
DSYG0000	3	1	NDMX1003	U	0	2048	6	0	1
DSYG0000	4	1	NDMX1004	U	0	2048	7	0	1
DTSG0001	1	1	NTSA0037	C	20	120	1	0	1
DTSG0001	2	1	NTSA0196	C	20	120	3	0	1
DTSG0001	3	1	NTSA0163	C	20	120	6	0	1
DTSG0002	1	1	NTSA0042	C	-10	65	1	0	1
DTSG0002	2	1	NTSA0073	C	-10	65	3	0	1
DTSG0002	3	1	NTSA0168	C	-10	65	6	0	1
DTSG0003	1	1	NTSA0043	C	-10	65	1	0	1
DTSG0003	2	1	NTSA0199	C	-10	65	3	0	1
DTSG0003	3	1	NTSA0169	C	-10	65	6	0	1
DTSG0004	1	1	NTSA0044	C	-10	65	1	0	1
DTSG0004	2	1	NTSA0074	C	-10	65	3	0	1
DTSG0004	3	1	NTSA0170	C	-10	65	6	0	1
DTSG0005	1	1	NTSA0045	C	-10	65	1	0	1
DTSG0005	2	1	NTSA0200	C	-10	65	3	0	1
DTSG0005	3	1	NTSA0171	C	-10	65	6	0	1
DTSG0006	1	1	NTSA0046	C	-10	65	1	0	1
DTSG0006	2	1	NTSA0075	C	-10	65	3	0	1
DTSG0006	3	1	NTSA0172	C	-10	65	6	0	1
DTSG0007	1	1	NTSA0047	C	-10	65	1	0	1
DTSG0007	2	1	NTSA0201	C	-10	65	3	0	1
DTSG0007	3	1	NTSA0173	C	-10	65	6	0	1
DTSG0008	1	1	NTSA0048	C	-10	65	1	0	1
DTSG0008	2	1	NTSA0076	C	-10	65	3	0	1
DTSG0008	3	1	NTSA0174	C	-10	65	6	0	1
DTSG0009	1	1	NTSA0049	C	-10	65	1	0	1
DTSG0009	2	1	NTSA0202	C	-10	65	3	0	1
DTSG0009	3	1	NTSA0175	C	-10	65	6	0	1
DTSG0010	1	1	NTSA0050	C	-10	65	1	0	1
DTSG0010	2	1	NTSA0077	C	-10	65	3	0	1
DTSG0010	3	1	NTSA0176	C	-10	65	6	0	1
DTSG0011	1	1	NTSA0051	C	-10	65	1	0	1
DTSG0011	2	1	NTSA0203	C	-10	65	3	0	1
DTSG0011	3	1	NTSA0177	C	-10	65	6	0	1
DTSG0012	1	1	NTSA0052	C	-10	65	1	0	1
DTSG0012	2	1	NTSA0078	C	-10	65	3	0	1
DTSG0012	3	1	NTSA0178	C	-10	65	6	0	1
DTSG0013	1	1	NTSA0053	C	-10	65	1	0	1
DTSG0013	2	1	NTSA0204	C	-10	65	3	0	1
DTSG0013	3	1	NTSA0179	C	-10	65	6	0	1
DTSG0014	1	1	NTSA0054	C	-30	65	1	0	1
DTSG0014	2	1	NTSA0079	C	-30	65	3	0	1
DTSG0014	3	1	NTSA0180	C	-30	65	6	0	1
DTSG0015	1	1	NTSA0055	C	-30	65	1	0	1
DTSG0015	2	1	NTSA0205	C	-30	65	3	0	1
DTSG0015	3	1	NTSA0181	C	-30	65	6	0	1
DTSG0016	1	1	NTSA0056	C	-30	65	1	0	1
DTSG0016	2	1	NTSA0080	C	-30	65	3	0	1
DTSG0016	3	1	NTSA0182	C	-30	65	6	0	1
