1725	7 CLOCK CYCL	7
1725	8 CLOCK CYCL	8
1725	9 CLOCK CYCL	9
1726	NO ACCESS	0
1726	ACCESS	1
1727	NO POWER	0
1727	POWER	1
1728	CLK10 FREQ	0
1728	BITS 2-0	1
1729	NO CHECKSUM	0
1729	2 BYTE CHECK	1
1730	TRANSPARENT	0
1730	RESERV_1	1
1730	PROTOCOL	2
1730	RESERV_2	3
1731	ZERO	0
1731	BIT 7	1
1732	EOP RECEIVED	0
1732	COMI end add	1
1733	EOP1	0
1733	EOP2	1
1734	NOT LOADED	0
1734	LOADED	1
2374	1 Hz	0
2374	1/2 Hz	1
2374	1/1024 Hz	10
2374	1/2048 Hz	11
2374	1/4096 Hz	12
2374	1/8192 Hz	13
2374	1/16384 Hz	14
2374	1/32768 Hz	15
2374	1/4 Hz	2
2374	1/8 Hz	3
2374	1/16 Hz	4
2374	1/32 Hz	5
2374	1/64 Hz	6
2374	1/128 Hz	7
2374	1/256 Hz	8
2374	1/512 Hz	9
2375	Phase Def	0
2375	No Phase	1
1735	RAM Scrubb	0
1735	Master_Clk1	1
1735	S_Clk2_RM4	10
1735	Master_Clk3	11
1735	8Hz_vs_64Hz	12
1735	S_Clk1_RM1	2
1735	S_Clk1_RM2	3
1735	S_Clk1_RM3	4
1735	S_Clk1_RM4	5
1735	Master_Clk2	6
1735	S_Clk2_RM1	7
1735	S_Clk2_RM2	8
1735	S_Clk2_RM3	9
1158	Disable	0
1158	Enable	1
1736	Safe	0
1736	Failed	1
1737	TFG-A	10
1737	TFG-B	11
1737	RTU SS CoreA	12
1737	RTU SS CoreB	13
1737	RTU SS IO A	14
1737	RTU SS IO B	15
1737	RTU PL CoreA	16
1737	RTU PL CoreB	17
1737	RTU PL IO A	18
1737	RTU PL IO B	19
1737	SSMM PS-A	20
1737	SSMM PS-B	21
1737	SSMM MC-A	22
1737	SSMM MC-B	23
1737	RM1	4
1737	RM2	5
1737	RM3	6
1737	RM4	7
1737	HPCM-A	8
1737	HPCM-B	9
1738	TFG	0
1738	HPCM	1
1738	SSMM MM2 PS	10
1738	SSMM MM3 PS	11
1738	OSIRIS PS	12
1738	VIRTIS PS	13
1738	SSMM Use	14
1738	SSMM PSA Sel	15
1738	SSMM PSB Sel	16
1738	SSMM MM1	17
1738	SSMM MM2	18
1738	SSMM MM3	19
1738	RTU SS Core	2
1738	RTU S/S IO	3
1738	RTU P/L Core	4
1738	RTU P/L IO	5
1738	SSMM MC	6
1738	SSMM_MC_A_PS	7
1738	SSMM_MC_B_PS	8
1738	SSMM MM1 PS	9
1739	A/Yes/Use/On	0
1739	B/No/Nuse/Of	1
1740	Decoder A	0
1740	Decoder B	1
1740	TFG-A	10
1740	TFG-B	11
1740	RTU SS CoreA	12
1740	RTU SS CoreB	13
1740	RTU SS IO A	14
1740	RTU SS IO B	15
1740	RTU PL CoreA	16
1740	RTU PL CoreB	17
1740	RTU PL IO A	18
1740	RTU PL IO B	19
1740	SGM-A	2
1740	SSMM PS-A	20
1740	SSMM PS-B	21
1740	SSMM MC-A	22
1740	SSMM MC-B	23
1740	SGM-B	3
1740	RM1	4
1740	RM2	5
1740	RM3	6
1740	RM4	7
1740	HPCM-A	8
1740	HPCM-B	9
1741	Safe	0
1741	Not Allowed	1
1742	Inhibited	0
1742	Authorised	1
1743	Not Complete	0
1743	Completed	1
1744	Enable	0
1744	Disable	1
1745	CAM A	0
1745	CAM B	1
1746	Earth	0
1746	Sun	1
1747	Side A Nom	0
1747	Side B Red	1
1748	Disabling	0
1748	Enabling	1
1749	16 Frames	4
1749	32 Frames	5
1749	64 Frames	6
1749	128 Frames	7
1749	256 Frames	8
1750	All	0
1750	Between	1
1750	Before	2
1750	After	3
