AACC010A	AOCMS-CAM ORB Define CAM Configu	1	C	ZAC20148	2	Y	A	00.00.00	00.00.00	A					N	N	N
AACC010A	AOCMS-CAM ORB Select Nominal CAM	2	C	ZAC20147	0	Y	R	00.00.01	00.00.01	R					N	N	N
AACC010B	AOCMS-CAM ORB Define CAM Configu	1	C	ZAC20148	2	Y	A	00.00.00	00.00.00	A					N	N	N
AACC013A	AOCMS-Execute Master Switch Off	1	C	ZAC20195	0	Y	A	00.00.00	00.00.00	A					N	N	N
AACC013A	Reset Init phase	2	C	ZAC20206	0	Y	R	00.00.01	00.00.01	R					N	N	N
AACC013A	AOCMS-Switch to the Sun Acquisit	3	C	ZAC20110	0	Y	R	00.00.01	00.00.01	R					N	N	N
AACC014A	START Switch All P/L Off OBCP	1	C	ZSKA6631	0	Y	A	00.00.00	00.00.00	A					N	N	N
AACC015A	TC UPDATE RWA_SWR TEMP_THD_MIN	1	C	ZACX0166	4	Y	A	00.00.00	00.00.00	A					N	N	N
AACC015A	TC UPDATE RWA_SWR TEMP_THD_MAX	2	C	ZACX0167	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015A	AOCMS-Dump TC updateable paramet	3	C	ZAC20080	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015A	AOCMS-Dump TC updateable paramet	4	C	ZAC20080	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015A	AOCMS-Modify ANA SM Descriptor	5	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015A	AOCMS-Modify ANA SM Descriptor	6	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015A	DUMP SM Treshold Tables SW 7.0.1	7	C	ZACX0187	0	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015B	TC UPDATE RWA_SWR TEMP_THD_MIN	1	C	ZACX0166	4	Y	A	00.00.00	00.00.00	A					N	N	N
AACC015B	TC UPDATE RWA_SWR TEMP_THD_MAX	2	C	ZACX0167	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015B	AOCMS-Dump TC updateable paramet	3	C	ZAC20080	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015B	AOCMS-Dump TC updateable paramet	4	C	ZAC20080	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015B	AOCMS-Modify ANA SM Descriptor	5	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015B	AOCMS-Modify ANA SM Descriptor	6	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015B	DUMP SM Treshold Tables SW 7.0.1	7	C	ZACX0187	0	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	TC UPDATE RWA_SWR TEMP_THD_MIN	1	C	ZACX0166	4	Y	A	00.00.00	00.00.00	A					N	N	N
AACC015C	TC UPDATE RWA_SWR TEMP_THD_MAX	2	C	ZACX0167	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	AOCMS-Dump TC updateable paramet	3	C	ZAC20080	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	AOCMS-Dump TC updateable paramet	4	C	ZAC20080	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	AOCMS-Modify ANA SM Descriptor	5	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	AOCMS-Modify ANA SM Descriptor	6	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	AOCMS-Modify ANA SM Descriptor	7	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	AOCMS-Modify ANA SM Descriptor	8	C	ZAC13104	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC015C	DUMP SM Treshold Tables SW 7.0.1	9	C	ZACX0187	0	Y	R	00.00.01	00.00.01	R					N	N	N
AACC018A	Set AOCS HGA Flags v7.0.1	1	C	ZACX1413	2	Y	A			A					N	N	N
AACC018B	Load  Nom SGM EEPROM Memory (abs	1	C	ZDM01305	4	Y	A			A					N	N	N
AACC018B	DMS-Check Nom SGM EEPROM Mem (ab	2	C	ZDM01375	3	Y	R			R					N	N	N
AACC018B	Dump AOCMS ORB Group from Nom SG	3	C	ZDMX1359	0	Y	R			R					N	N	N
AACC018B	Load  Redt SGM EEPROM Memory (ab	4	C	ZDM01306	4	Y	R			R					N	N	N
AACC018B	DMS-Check Redt SGM EEPROM Mem (a	5	C	ZDM01376	3	Y	R			R					N	N	N
AACC018B	Dump AOCMS ORB group from Red SG	6	C	ZDMX1371	0	Y	R			R					N	N	N
AACC018C	AOCMS-APME ORB Def HGA Deploymen	1	C	ZAC20212	0	Y	A			A					N	N	N
AACC018C	Dump AOCMS ORB Group from Nom SG	2	C	ZDMX1359	0	Y	R			R					N	N	N
AACC018C	Dump AOCMS ORB group from Red SG	3	C	ZDMX1371	0	Y	R			R					N	N	N
AACC033A	STR1- Update EEPROM Checksums	1	C	ZACX0030	4	Y	A			A					N	N	N
AACC033A	Disable Downlink of selectd pckt	2	C	ZDM01610	2	Y	R			R					N	N	N
AACC033B	STR2- Update EEPROM Checksums	1	C	ZACX0530	4	Y	A			A					N	N	N
AACC033B	Disable Downlink of selectd pckt	2	C	ZDM01610	2	Y	R			R					N	N	N
AACC050A	CAM1- Update EEPROM Checksums	1	C	ZACX1030	4	Y	A			A					N	N	N
AACC050A	Disable Downlink of selectd pckt	2	C	ZDM01610	2	Y	R			R					N	N	N
AACC050B	CAM2- Update EEPROM Checksums	1	C	ZACX1530	4	Y	A			A					N	N	N
AACC050B	Disable Downlink of selectd pckt	2	C	ZDM01610	2	Y	R			R					N	N	N
AACC100A	AOCMS-Control a Standard Monitor	1	C	ZAC13101	2	Y	A	00.00.00	00.00.00	A					N	N	N
AACC100A	AOCMS-Control a Standard Monitor	2	C	ZAC13101	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC100A	AOCMS-Control a Standard Monitor	3	C	ZAC13101	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC100A	AOCMS-Control a Standard Monitor	4	C	ZAC13101	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC100A	AOCMS-Control a Standard Monitor	5	C	ZAC13101	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC100A	AOCMS-Control a Standard Monitor	6	C	ZAC13101	2	Y	R	00.00.01	00.00.01	R					N	N	N
AACC100A	TC UPDATE RWA_SWR_MAX_WHEEL_TRQ	7	C	ZACX0161	4	Y	R	00.00.01	00.00.01	R					N	N	N
AACC100A	AOCMS-Dump TC updateable paramet	8	C	ZAC20080	2	Y	R	00.00.03	00.00.03	R					N	N	N
AACC100A	AOCMS-RWA set cmd ang mom	9	C	ZAC20035	1	Y	R	00.00.01	00.00.01	R					N	N	N
AACC100B	AOCMS-RWA A Set Heater ON	1	C	ZAC20089	0	Y	A	00.00.00	00.00.00	A					N	N	N
AACC100C	AOCMS-RWA A Set Heater OFF	1	C	ZAC20090	0	Y	A	00.00.00	00.00.00	A					N	N	N
AACC100D	AOCMS-RWA set cmd ang mom	1	C	ZAC20035	1	Y	A	00.00.00	00.00.00	A					N	N	N
